"","X1p34.2..","X1p22.3..","X1q21.3..","X1q32.1..","X1q44....","X2q31.2..","X3q26.2..","X4p16.3..","X4q12....","X5p15.33.","X5q35.3..","X6p22.3..","X7p11.2..","X7q36.3..","X8p11.23.","X8p11.21.","X8q24.21.","X9p13.3..","X10p15.1.","X10q22.2.","X11q13.3.","X12p13.33","X12q14.1.","X12q15...","X13q34...","X14q13.2.","X15q26.3.","X17q12...","X17q25.1.","X19p13.12","X19q12...","X20q11.21","X20q13.33","Xq28....","X1p36.23.","X1p36.11.","X1p13.2..","X2q22.1..","X2q37.3..","X3p26.2..","X3p14.2..","X4p16.3.2","X4q22.1..","X4q34.3..","X5q11.2..","X5q21.3..","X6p25.3..","X6q21....","X6q26....","X7p22.3..","X7q31.1..","X7q36.1..","X8p23.2..","X8p21.2..","X9p23....","X9p21.3..","X9q21.11.","X9q34.3..","X10p15.3.","X10q23.31","X10q26.3.","X11p15.5.","X11q22.3.","X11q25...","X12p13.1.","X12q23.1.","X12q24.33","X13q11...","X13q14.2.","X14q24.1.","X15q11.2.","X15q15.1.","X16p13.3.","X16q23.1.","X17p12...","X17q11.2.","X18q23...","X19p13.3.","X19q13.32","X19q13.43","X20p12.1.","X21q11.2.","X22q13.32","Xp21.1.."
"TCGA-AR-A24X",-0.0807527426892449,-0.0362486298462015,1.83565396501926,1.91566312552755,2.14848595376316,-0.246616371842138,-0.54601420296068,0.147079416721524,-0.0365986382973799,-0.47571261160473,-0.00140999272814998,-0.22645848732398,-0.522565355304502,-0.386622253230287,-0.175628333966242,-0.259806310912842,-0.687119087466039,0.0793619882752101,0.0262083876543608,0.167722431424364,-0.299597852443361,-0.295490856369889,-0.286036886405518,-0.295339202084129,-0.0337620002766451,0.042708459127275,0.0500936094709047,-0.0992825308485611,-0.218579844050962,-0.117325944576578,-0.286368586484656,-0.581670510784352,-0.587201409541467,-0.0894654671927057,0.285613762411298,0.369237719949818,0.109401985530418,-0.00864654370688997,0.0791302508230541,0.307539911164622,0.453640074198447,0.217408678096274,0.378355370346863,0.460883229132361,0.25591959320395,0.216479574760695,-0.136272985922377,0.212844030596998,0.305058623869839,-0.472517165315474,-0.497435977031042,-0.431513324243921,0.50837311390241,0.535553856566201,0.23443864421086,0.447633733496458,0.252506683601222,0.237579612812476,0.0732416357128192,0.448247053510909,0.372286079878747,0.311086888187372,0.218353559272224,0.207055375792001,-0.239220351169891,-0.0425688515790087,-0.0344772111001546,0.125141557343214,0.211318307070464,0.266243995286255,0.396930875982699,0.500554368083518,1.8286848505363,-1.5550400649595,0.700506697303195,0.164596529032106,0.466617227294777,0.413142699849854,0.112505323823297,0.00827396668611795,-0.338081727377795,0.0989053633787872,-1.54369512892241,0.251422724574731
"TCGA-AR-A24Z",0.666703587300762,0.603208885383419,0.214713283479735,3.04633927693979,0.13503571495967,-0.248189315931474,-0.472916445311965,0.0890457731222315,-0.00409185610032371,-0.451853386135699,0.273002587346239,-0.14314815154244,-0.538949920088339,-0.490476474507059,-0.827859727884411,0.39658269275939,0.544305849277315,-0.0510909524422512,-0.0568534790647334,0.128587102100082,2.48753945721021,0.473463344625196,0.566370404166355,0.510851855683447,-0.961352618103423,0.179696325039923,0.767544190855723,0.425555976086489,0.652568656808554,2.19450703758715,0.107343987193929,-0.0184566825475962,0.0280809676210639,0.386181178144269,0.00905215636003239,-1.46022343605169,1.60466027305269,0.0263521493302056,0.0773415454156871,1.55365672544251,0.626827970665559,0.154205192448715,0.427974554367467,-2.5450114818732,-0.572589847823596,-0.597374160685283,-1.46588727551116,0.0929183118294037,0.98414881315289,-0.465480224814013,-0.521992303777398,-0.475630196639842,-1.667682970179,-1.72637599735801,-1.90614402005784,-1.62408292846393,-2.62741555045885,0.0702701404233333,-0.0126308010791837,0.401707504359388,0.313185171180577,-1.21940180058071,-2.47235080607959,1.07233212867431,0.681735360469183,1.26290965697408,1.21279246672185,0.813102162667436,-0.721184037324254,-1.07022092521692,1.52785931267658,0.130309918032286,-0.089062471332057,0.296625141826702,-0.791097706586343,1.00253465866027,1.55387688273337,0.213431933193373,0.825479963185651,0.621633212696596,0.340843531256571,1.12358148072717,-0.950823869380147,-0.127577922770783
"TCGA-AR-A250",-0.708975936123637,-1.72586165763857,0.379006918825435,0.428993453120695,0.455548089415411,-0.0789867683157731,-0.726457438305037,0.355814575431801,0.139031331054713,-0.995496778409497,-0.78236705414437,0.759370206303322,-0.347878129692548,-0.508352148232378,1.50240547582045,-1.32828336378171,-0.404339655359201,0.41162562879393,-0.442392186182721,-0.343615580987653,0.263529137708517,-0.514504162646851,0.389056181645394,0.343151341865099,-0.436616861127135,0.498015015781798,-0.551145761589675,4.40651354711721,1.24430491254114,-0.909764209821471,0.0652662056947598,0.0416634408141584,0.0142595443304186,-0.157012257405519,-1.87937175059749,-2.05265092408111,-2.11044475809257,0.191160738193805,0.0142265338658281,0.192371615973447,0.33012742876052,0.444738702362521,1.48081859789469,1.45397081150811,-0.592473878548426,-0.623924754730598,0.986343176733825,-1.54819730402002,0.0521607826463462,-0.17940346371805,-0.531042969063116,-0.493614236286892,-0.967816042227775,-1.00552809396013,0.554811349476401,0.75769953128834,0.625159752292071,0.601269609607456,-0.411215007834668,-0.159833700441628,-0.243217568831225,1.49098152618218,-1.71962761019872,-1.6430400130315,-0.438215276672693,1.06075732068632,1.00335044002132,5.95964198998811,-0.281187800972776,-0.342066137652737,0.646720966967266,-0.299541845141306,0.518229860505891,1.04156718862571,-0.713912707060651,-0.746536816045175,-0.546624339643028,-0.594575846717357,2.26967131601511,1.2153888131693,0.413315243164452,-1.31476381458093,-0.227421225305605,0.163617235395241
"TCGA-AR-A251",-0.0921925765285523,0.0909583572706319,-0.538616942554564,-0.530538348635348,0.311987748429727,-1.31369121619355,0.777288314876691,-1.0112838459044,0.131828582356726,-0.362645904013032,-1.02942848698377,-0.136902740013941,0.092696186594201,-0.359541780175303,1.01346676231321,1.08659406894388,0.633896925036144,-0.878328725939712,2.00996560585567,0.241939988099114,-0.264566322611358,-1.09554227524282,-1.06004949956025,-1.02738602315956,-0.797604350853255,-0.798163267415006,1.24868095642139,-0.145209837008754,-0.228674552961591,-0.321081308127784,2.72146150610991,-0.627476669853264,0.0231315817569852,-1.38186467978857,1.45705958632179,0.312081691976823,-2.78522201215437,-1.33879949601943,-1.31377898092099,-0.662492688730726,-0.637184232909176,-1.04414567733161,0.593264215359848,-2.20764190412144,-2.14059682317249,-2.49277868141983,1.13265663707948,1.39497988273928,-0.904879523396296,-0.483370467210107,1.53324833280206,-0.343901749912745,-0.391183530556537,-0.40615711192306,0.381336511677251,-0.349557317838648,1.57237085152175,-1.06193501056418,2.12412338276981,-0.667704928345334,-0.867231783837645,-2.49278619151077,1.75258053092142,-2.24379569328064,-1.72682646346913,-1.39664371781601,0.0493896714109156,-0.433613218622322,-1.50311984172465,-0.804346593877995,-2.52409615178196,-2.40192413178516,-0.164324026027181,-0.763099034781166,1.77590385541702,0.0912706573321192,-1.81699632931204,0.118269993941291,-1.40925557325687,-1.30086953563549,-1.21201130962143,0.227491029372259,-2.0067333439299,-1.3352560523469
"TCGA-AR-A252",-0.319933632733848,-0.287743379547145,-0.438584572833592,-0.40544923376313,-0.362683020373044,-0.217253993344517,-0.516800166384604,0.0667208709744628,-0.104212398307616,-0.452148292292788,0.00641349307968126,-0.40646344234049,-0.515832138539225,-0.424350786254321,-0.154910439412031,-0.236534169185539,-0.667773414504527,-0.132428983372338,0.0360295114098283,0.178439264013048,-0.296953222691534,-0.495004107264217,-0.434361491923472,-0.435621872044933,-0.308256928647819,0.0493704325480003,0.0374381074301057,-0.317824095787718,0.301714418884007,-0.391989656195842,-0.486603048298614,-0.779296147065812,0.0889610464012871,-0.223037548572716,-0.00591532640724176,0.0431149882401399,0.431491536069973,0.0263521493302044,0.112520277555675,0.358519150037182,0.508312939201006,0.129891509126979,0.27514799719208,0.365521036213325,0.294381354733613,0.254579149999795,-0.367322228233402,0.0020111411350873,0.0835032399187805,-0.439835649222537,-0.442530301855742,-0.409103641193638,0.490118736815105,0.516579106420459,0.0264635918980191,0.24999207614721,-0.0297577715295883,-0.0731019997817849,0.0833950775054288,0.460991460307052,0.35006516447056,0.316809090353721,0.233725695442079,0.22173039879647,-0.416110198024525,-0.34034456272921,-0.314575585119078,-0.220703514335675,-0.135170363805942,0.274393331710762,0.380858363861878,0.483713123569805,-0.137828024576175,0.382550246025636,0.322617515736462,-0.184319009274215,-0.0387013392381602,0.0749703340121769,-0.25009953755019,-0.303668467298189,-0.576309252162164,-0.147051337766512,0.131350948408828,0.0777895747338138
"TCGA-AR-A254",-1.14063437840855,-1.13000598098474,1.45840665449526,1.12519669282069,1.25205664656618,-0.225816566075213,-0.526266238892925,-0.128676045870066,-0.268619557738436,0.203875214909764,-0.0444906673610841,-0.195488365629809,-0.526134211597713,-0.441458622698369,-0.776128170176275,-0.934339973536468,2.58980209570407,0.0667216969178248,-0.920196775000372,5.20140076487689,-0.31920139855943,-1.21850305891237,-0.2504342914694,-0.261666925945379,-0.0762794812916512,0.0448453944517445,1.0449472257014,4.40651354711721,0.834160830052459,-0.168380269666008,-0.322111695496615,-0.0640617591072389,4.18932978588633,0.856498007755384,-1.00623830595057,-1.07590906525215,1.53596738467373,0.0161459306945549,0.102783173580903,0.346690509641698,0.519500883035737,-0.0829120555540947,0.024192702735363,0.133641796654115,0.281488029757298,0.241807238743509,-0.101005642419338,0.249118144513309,0.319034540076705,-0.455810209283785,-0.46055691711712,-0.426315188775715,-0.484159422554596,-0.496147022665012,0.222250719190873,0.435837913713316,0.23566033304656,0.221138451598492,1.23251567088688,-0.723107146526199,7.69158656383124,0.268670571129751,-1.04120332824692,0.163804273649259,-1.16269250907803,-0.0273797634061448,-0.020189817129653,-0.642403731648027,-0.616116492509969,0.268858026261272,1.66039689682954,1.82445072180191,1.03560388641608,-0.595834083345663,-0.543998506715897,0.570537581922386,0.438758349520596,0.348218537891079,0.0477780787181029,-0.0474097169433081,0.285868960594432,0.0935604798843771,0.229479357057211,-0.80147992946932
"TCGA-AR-A255",-1.33905005263475,-1.25471813717499,0.554402602094107,3.36782966139377,3.64288387592447,-0.188453704377379,0.901694059715056,-1.03624348697006,-1.03224770189115,0.374427754055888,1.2063562974131,0.884965714101322,-1.1398421646164,-1.51086024956571,-1.55158753977885,-0.0478681108668116,0.789181457015455,-0.995699572751233,1.98934118101037,0.199580181531236,0.302952533339968,-0.255705599852597,-0.259360811228579,-0.270109463317399,-0.933215509035825,-0.762081001285087,0.0251318524607174,0.582048560062677,0.754968483300792,0.283444418684939,0.0102592097215032,1.12737257125859,1.13440034084542,-1.26980833115873,-1.24808012158932,-1.34644849539056,-1.43412047930157,0.0606808558081942,0.14527111273062,-0.973414178440615,-0.841541424403083,-1.07132881142456,-1.14142883366687,0.542461263362083,1.64352156794927,1.5910147945779,1.12936553743654,-1.08892444451471,-1.06291491695128,-1.45899968079741,-1.58739091219758,-1.50219974293166,-1.667682970179,-1.72637599735801,-0.80214898871623,-0.555605200726526,-1.18028180305909,0.23881205142665,2.1028010878485,0.486132139763032,0.374090497153147,0.322891397653265,-1.16033590372361,-1.17296711105283,-0.144843669651799,-0.0605215749808592,-0.0513641781890632,-0.841142781828496,-0.737946405711367,-0.879085933799235,-1.11522115427859,-1.08392240145318,1.0634222508607,-0.839188267210715,-0.772080180314318,-0.0138878282160265,-0.7593781678957,0.922789628432107,0.649669006580325,0.470386211989438,-0.462341030649484,0.0936176689222511,-0.89103820626104,1.09762151049387
"TCGA-AR-A256",0.261039685356336,3.01727571018912,2.67032232388396,0.648165658314174,0.887530670278439,-0.423024091302219,0.192523397122948,-1.00329438176662,-0.912446541286836,-0.46501786133914,-0.051420808717554,-1.09395214028009,-1.10149999931959,2.9512053134521,2.98067944427586,-0.358255952874182,1.88317248366429,1.84117731657816,1.41806085250016,1.91553866102726,-0.263134252559669,-1.28844003023426,-0.865102336635196,-0.843008600270674,0.991801060571186,-0.945107960892056,-1.04788197878247,-0.785578333797202,3.36602786472292,0.944587105224994,0.337602244169832,0.247861685564084,0.129477561533293,-1.49252746322648,-1.27535773434121,-0.451518898493004,0.27231766264206,-1.66814651787603,1.22886317826584,-0.857248153127734,-0.7421050780169,-1.03544448349567,1.61451917430851,-2.35962289939873,-0.989004880990262,-0.503318839444534,-1.12441561987522,1.68526856621789,-0.954420127140407,-1.13917828323832,3.07435018906294,-1.50993085516478,-0.227797425685925,-0.187828828571289,2.18547778306254,1.59698597104277,0.207825316040346,-1.06220105235893,1.51219030773669,0.415314660038119,-1.13465206270779,-1.13065562523056,-0.979532379624188,-0.897055665514773,-0.655030256772601,-2.64344485086242,0.168422097886577,-1.54444300094106,0.346932559522519,-0.874081433541062,-1.03339484916865,0.394926923867111,0.968475240591031,-1.94669162544829,-0.605017536896486,-0.931118465000542,0.423934098786775,-0.982115468115859,1.19814147194452,-2.5014151286196,-0.422380454308174,0.228800200030212,-0.875500141316717,1.08419841004096
"TCGA-AR-A2LE",-0.0814489118843135,-0.036980640239802,0.601492514998925,0.656064650115712,0.757150473145234,-0.232943997311142,-0.552108694449437,0.192159224682442,-0.0421066225958405,-0.466972120052833,-0.0151062999652782,-0.210487221894301,-0.526561634591368,-0.442168410197095,-1.18385551260951,-1.3923347989457,-0.685533645393235,0.0886751246372994,0.035196414563715,0.177530186838963,-0.300118705720848,-0.325645596784321,-0.259360811228579,-0.2701094633174,-0.0115656012730315,0.0567785308956686,0.0580419910961125,-0.100761776967598,-0.220746238677762,-0.10862182517395,-0.278152237763697,-0.564545756789341,-0.570677568915994,-0.181358526668479,0.284765226514204,0.368288494451136,0.12962983290498,0.00765033903158691,0.0946780699864553,0.363085341983968,0.461742174582541,0.266504354651164,0.36994784219378,0.50731224686608,0.270185853021212,0.230611492220302,-0.118085646858975,0.231550560306659,0.324716526309983,-0.456472978247365,-0.461304823855574,-0.42702927914871,-1.09955394756239,-1.13582688121252,0.24341848529781,0.456324678589179,0.264918767744161,0.249693160831879,0.0825337911042765,0.45991039001695,0.349032055026623,0.347237375927403,0.250431441211905,0.237678553351579,-0.224126989749711,-0.0425688515790087,-0.0344772111001546,0.149142605728885,0.23536402012464,0.283455374124978,0.421473987941785,0.526271352866186,-0.0498770159459287,-1.50363057310349,-1.30184800066997,0.162234818315635,0.491518963112127,0.424211451749225,0.114674450266985,0.0101400271131642,-0.317438718537776,0.108224984637914,0.505410948568482,0.131969009393759
"TCGA-AR-A2LH",0.0437402353731148,0.09465367740535,-0.513330951553033,-0.547950165751915,-0.513012958513377,-0.263517588087353,-0.636439341018036,0.13246642908888,-0.0488940205699277,-0.407064432007994,0.0718618616590577,-0.191939195534325,-0.478660170518176,-0.362622244280568,-0.0537710143337162,-0.122925567284335,-0.573332821810091,0.134447368614595,0.0272113518106173,0.168816868193788,-0.33257029776861,-0.413476024666785,-0.350117305375824,-0.35594527775155,-0.152293800879866,-0.0059227899312112,0.229259615167527,-0.242154395111743,-0.427819425671251,-0.209636432885944,-0.352460520314673,-0.653805109445561,-0.656804780907129,-0.157012257405519,0.43735383015692,0.538983681162684,0.297264684001044,-0.0287920669780295,0.0599106885424555,0.149745739136871,0.284413156412759,0.201493913886656,0.359587384272854,0.443541868200644,0.367967383685092,0.327472234847746,-0.0969640115163597,0.253275151115455,0.347545981762151,-0.382196198174588,-0.377486619655131,-0.347000888409659,0.646374484132128,0.679001179219567,0.28755264817578,0.499038974150945,0.325921734045607,0.309228880466762,0.0742785372359219,0.449548552558018,0.339129912461637,0.239744199124883,0.163114322770876,0.154321191196609,-0.323690733439029,-0.196997277107891,-0.179738054322938,-0.00302731730422264,0.0829109169962515,0.206755254594388,0.624472050478552,0.738978612396756,-0.350636333076027,0.168782095354109,0.453461098126863,-0.0635075089438931,0.655347196917123,0.295754386852025,-0.0071806497460553,-0.0946897215765986,-0.425036270390117,0.0236111130265586,0.358127163429568,0.163617235395241
"TCGA-AR-A2LK",-0.864868641850191,-0.860733528113942,0.782974176978813,0.841286790007788,0.952548723834482,-1.15968321782123,-0.467635572027811,0.347190712156533,0.131775203950442,0.699372340148529,1.67807927996429,-0.0147859123393207,-0.983959427282462,-1.20173268263071,0.59977492440421,4.14843309636066,1.11614888751922,-0.649808403081441,-0.593307761054669,-0.50007254726434,3.73548621653957,-0.152172256929657,-0.0801082158263168,-0.100575672260801,-0.679422609421915,0.952614681943738,-0.774204747823607,0.582110556966241,0.779338152950124,-0.797634466091909,-0.785003149351668,0.301992987923839,0.265454040192689,-0.157012257405519,-0.67011724756986,-0.699902958319551,-0.919410380688739,-1.08655495963398,-0.959182309529709,0.51204143624805,0.681269749674553,0.435346594872108,0.635365510941689,0.698357063223605,2.17389721832152,2.11639600939198,0.10476996140197,0.460767986911232,0.565591444304334,-1.15829736542535,-1.26166160480979,-1.19119818264467,-0.50801551441602,-0.520944548231588,-0.468636451558767,-0.232822300661394,-0.719295285164089,-0.710848522093933,-0.567237123349451,-0.345891587211828,-0.421021141550895,0.260869569363936,-1.04688152792459,-1.00080238746973,-0.0274792497508457,0.262441785290965,0.252426590139237,-0.54214357060948,-0.488136128550562,1.37929735893616,-0.649929635443726,-0.596376448465304,1.91249658956817,-0.469668861171739,0.082958092209187,1.25248402585358,0.662101595673178,-0.451984016749141,-0.790472689583875,-0.768541761237664,0.727129102555898,-0.728924890017459,-0.284316536768403,0.163617235395241
"TCGA-AR-A2LL",-1.15127443757301,2.01761911807183,1.7854932729017,1.86446858261274,2.03194415965327,-0.421124772646795,-0.294338601136022,0.747330038139754,0.381079050501235,-0.00231127475235919,0.772540809385553,0.23522439622392,-0.644388871406653,-0.637834766341728,-0.965428620841648,1.15407360908849,2.45691533266447,0.281402964019022,1.84464541300121,0.417865028127252,0.45340282718734,-0.5500096940534,-0.491199587055819,-0.489378291708471,-1.37312810448946,-0.0337624714749461,-0.201559980734774,1.98131867350161,2.91803997333021,-0.178771925987744,-0.329755997163655,0.0926025242343517,0.0634111582040086,-0.0308077952779294,-1.01920709602662,-1.09041676760086,0.416919561201353,-0.116922315087338,-0.0313906087926559,0.789976787675689,0.924640586817296,0.871131746006626,1.01590928067133,1.04997427112086,1.02860685332831,0.981890602040276,0.389470148197168,-1.66174096498531,0.81279558654235,-0.553320525986652,-0.667479469805165,-0.623881804014094,-0.7620944733673,-0.785050233149397,0.429249047998896,0.636176771888665,8.53798549475738,-1.49516190316314,1.95320923922731,-1.68091856476069,-1.75824336741552,-1.12598981121242,-2.13692047763032,-2.02089825756947,-0.478464011806323,-0.437058496247935,-0.405548134286814,-1.31928705236512,0.107977987287703,0.172700040542459,0.0773303286642639,0.16566764199833,1.23041169212798,-1.66566103117541,-1.52652067012267,3.48640896969404,0.279551525953821,0.335003798946424,0.0339350023507105,-0.059318666314583,0.47471968434077,0.075646023733577,0.248107576490461,0.327673062457254
"TCGA-AR-A2LM",-0.0958592042724937,-0.0521328243319632,1.66294000296352,1.7393893946602,1.89999311677147,-0.217253993344517,-0.545978410246382,0.156296046690885,-0.0288437567093899,-0.468397086778263,-0.017174928225372,-0.222070486560447,-0.496521129023212,-0.392282522857835,-0.166613186449002,-0.249679712857002,-0.678701045994114,0.0647464884018417,0.01369114814077,0.154063591185748,-0.298566209083345,-1.75544290817212,-0.316874210461509,-0.324504573115554,0.0278940099170119,0.0250281487236147,0.0290554250285963,-0.111130139119637,-0.235930976204417,-0.108375482171988,-0.27797102312743,-0.580457740426544,-0.586031195702859,-0.0834594296687944,0.267201033117518,0.348640085594173,0.110333693649586,0.0263521493302044,0.112520277555675,0.307602370363894,0.453707058787576,0.227446358032581,0.390192620008791,0.471820684968957,0.267860017521546,0.228307558622645,-0.131276133415716,0.217983527339474,0.310459504050349,-0.409891687497012,-0.408739807760265,-0.376840973548414,0.472038532359641,0.49778540228662,0.220346198748187,0.433994664769925,0.233027873545588,0.295667399979438,0.0603008495085273,0.432004025085863,0.322363734363094,0.313319061468153,0.203644172045443,0.259834349167902,-1.84493172076155,-0.0588490303879941,-0.0497909235433902,0.100334165340053,0.174189342416802,0.244616350072163,0.370212340964571,0.472557911903804,1.5027899371566,-1.50263542227391,-1.31357583254234,0.145681067258527,0.49075203714386,0.424524718312415,0.127712482817992,0.0213564117830278,-0.336619795181604,0.093419998101446,0.456259451744603,0.259230098709843
"TCGA-AR-A2LN",-0.0586596194893198,-0.0130180762336569,0.543175499814055,0.596545675984555,0.694361524508624,-0.234017180346158,-0.555199146285832,0.144801527318471,-0.0385152566980253,-0.467535976451372,-0.0159248519074645,-0.224192234720806,-0.528014089499856,-0.467489425946167,-0.167117844874105,-0.250246589107972,-0.679172279054199,0.0861303283217374,0.0374033904192081,0.17993844391417,-0.299219100325443,-0.329539405360688,-0.21343544277717,5.13643209519726,-0.0336825750863863,0.0426598352556316,0.0864408962778444,-0.0773157879777732,-0.186408974639072,-0.121784578200726,-0.287835011307214,-0.562830962256423,-0.569022947099199,-0.074346427126808,0.470116491601219,0.399361655388868,0.160145893768976,0.00637115098426432,0.0934576780406509,0.350373176798781,0.499576761395549,0.214927866255703,0.375429794984085,0.458180037745772,0.269265524704044,0.229699830440653,-0.133692282177973,0.215498405219819,0.307847994115677,-0.458725178172581,-0.487985708398085,-0.452503795977125,0.471258858367099,0.496974959994732,0.24096476126501,0.453949894822377,0.261527190001997,0.246383157502211,0.0848154445529431,0.462774277978449,0.385619837438798,0.376119961062255,0.229233559866964,0.217441977709408,-0.228540974383731,-2.36261269737213,-2.19322377731067,0.125227440095373,0.211404349645835,0.266184515570071,0.443092000676146,0.54892333381497,-0.0443787281016395,-1.35517397234701,0.738490293180894,0.199667834189692,-1.33951678612467,0.407472797230987,0.109849773102002,0.00598944421051738,-0.315371622057898,0.0939992612829787,0.569419628839123,0.271076281830789
"TCGA-AR-A2LO",-1.72662026377586,-1.81922433230417,1.2155233031892,1.28275108943665,1.418267087203,-0.226836486594235,-0.534532039215011,-0.757266466258401,-0.797516160255966,-0.455082223782198,0.00215429636731968,-0.188090266832464,0.157841809136124,0.694366160132613,0.486738633125577,0.484221895877672,-0.068623096363364,0.084707083228975,0.125242328644203,-1.45111258193839,-0.836676649492888,-0.312840459562731,-0.246129071507794,-0.257595128492261,-0.0315807492182421,0.0131796848837594,0.0680320379825301,-0.106284461137077,-0.228834354074045,-0.180988488871348,-0.331386543327003,-0.63630247312309,2.26630909204788,0.879754554728917,-1.72047568164476,-1.874899810891,-2.14003784404152,0.0149302292768249,0.101623350189959,-0.461612584405094,-0.371240239565882,-0.767499531872599,-0.783128602987908,0.448051892472262,0.289592581852197,0.249835471981881,-0.09258102936383,-1.65763349570116,-1.66054725274878,-0.453413738721335,0.736267499073517,0.716395191846295,-1.05796295245863,-1.09259457935789,0.239592450771113,0.452621733773964,0.259630359851491,0.244531950013751,0.175626594946563,-1.46700151768806,-1.47277891580137,-0.850993911158693,-0.83628389818056,-1.74519610539828,-0.209611207110656,-0.0200541351249589,-0.0132990718693982,0.127500152184904,0.213681291131118,0.303899988294433,0.419712714960885,0.524425839936797,1.58886043227585,-1.4075786150326,0.688399372516484,0.153417501022122,0.416309608894133,0.332185066402319,0.0309822440684074,-0.0618588711040611,-0.40393774386917,0.112317886512245,-1.3115164780877,-2.44441397008112
"TCGA-AR-A2LQ",0.163844328785729,0.220941145042214,-0.423772578983921,-0.390331953223741,-0.346735195915901,-0.239820301450388,-0.495834207524507,0.179207054341804,-0.00956641217184871,-0.468451085517332,-0.0172533183489124,-0.194875631547287,-0.527763182697169,-0.437531080863682,-0.169936470545794,-0.25341271469743,-0.681804216884694,0.0550338718572486,0.0175162481628661,0.158237549033387,-0.307407179250483,-0.34925140471222,-0.283753045454244,-0.293179187531642,-0.0180904836113696,0.0412157062678203,0.0162708370551531,-0.165345191348262,-0.315330338033582,0.0245571418721244,-0.180183235683104,-0.620729969692345,-0.624890258917111,-0.135107468668159,0.182168469562522,0.253517324352008,0.458090380607556,-0.000545919926748912,0.0868585406847109,0.395105282944145,0.547549866813605,0.252398359206837,0.419618051915228,0.499009379229968,0.267771880597348,0.22822025166526,-0.100307889159673,0.245725828976685,0.339612717795156,-0.490673304289181,-0.456418446083192,-0.422363837394176,0.475848922643765,0.492448465764751,0.20323181053396,0.424930927934789,0.220083382118369,0.205936158342055,0.0642553797020442,0.436967676082561,0.327107176827517,0.294189798247814,0.213000573548293,0.201945143370606,-0.250886310713714,-0.0840739180978808,-0.0735183457869905,0.142087226309558,0.228295511021231,0.26441796799943,0.353975889459097,0.45554488694646,-0.205642024550898,0.0671154963027412,0.586275042032934,0.0591232806977755,0.449938144695063,0.593570909755102,0.304796521145096,0.173698621775158,-0.385165893127504,0.0731218749549638,0.393683920335493,0.192091729659106
"TCGA-AR-A2LR",1.34021374218727,7.1097545889727,4.46151756512332,0.405622647934098,0.487533500943901,-0.367560813477804,0.219686476419593,0.0757253737322255,1.19137993864878,1.3744609238993,1.10350239618811,4.55633017622962,0.209195069709992,0.841187200398166,-1.08830579424278,4.14843309636066,2.97736349039294,-0.0239760028187011,1.05383675767308,-1.20463393838392,0.681594066697854,0.668403386254846,-0.415806261196822,5.13643209519726,2.14943791696136,-0.0955298786292253,1.18632078429559,-0.252516557573426,2.20093248119003,0.699991216752905,1.89802733975324,-1.79579960793589,0.318107081299909,1.28386561505781,0.144116086211549,2.02970472369205,3.54460433146125,-0.152807119380022,-0.0525019718931498,0.294727892113932,0.411415070286334,0.139698164810073,0.254954143230207,0.422076317102966,-1.58312013306501,-0.0367327447244488,1.3880981453417,1.60316046163328,0.214215385428034,-0.557726767754694,0.735916969821553,0.748976307685883,-0.995195953483432,-0.982381443882035,0.124265777743894,0.35119953864829,-1.63261332350088,0.117051373014964,1.135641937268,-1.18375267228334,-1.24750869670043,1.82687228098547,0.150773555981066,0.142540067575781,3.15834447073482,-0.180577719582833,-0.223267768580922,2.30676226484005,0.0883921477235967,0.128260488454821,-1.63997057238727,-1.63377006635856,0.12484965560313,0.515717548466638,0.560070734693962,-0.080051361800178,-1.21651665431052,-1.71260421500351,1.22679162915674,1.04568142926754,-0.426827096218746,1.35650226947623,1.73204321433983,2.6947625845163
"TCGA-B6-A0I2",2.83742472948312,3.50044959418779,1.90193277427154,2.49298441141733,2.69499066991645,-0.252568174693142,1.32703660631327,0.100070440633442,-0.011185512680467,1.4915886236188,-0.0613672656972087,2.43422956601002,1.0516209198808,2.16611942917272,0.707157259468831,0.731815274547272,1.91856895779222,5.0889033043021,-0.0317809991287817,0.104444280619126,2.5678238477528,5.20653070490332,-0.298134521670349,-0.306780921879952,-0.118467494850769,-0.0111624312721033,-0.0623240550776661,-0.185824008533515,2.43500479250142,1.18989931022761,0.646091245185271,1.44973211630925,1.37291861706113,2.0908769331718,0.147204974916176,0.21440496534045,4.63450820519639,4.24240466601793,-0.0208387933203787,0.264727263130222,0.407725498419116,0.166211976300253,0.417146615474734,0.461118493830932,0.218172932950567,0.179088366840087,2.97165890097684,0.226798693077532,0.241536464445583,4.47709482039146,2.28706148915121,2.19707052458092,-1.02593424660307,-1.0593019236735,5.06470024325156,5.12249801386227,2.20164141438626,1.88877887529458,0.0132900580775229,0.372996974861628,0.265974486222938,-0.569561580485072,0.0872018354971218,0.0818512699859523,6.047095827045,-0.125927431406933,-0.112887241858342,0.112966882014057,0.199120975321095,0.200345802419473,0.254160224117098,0.350955136838518,2.50532099425693,0.323450427588812,0.550864279472758,0.0264275437378136,1.67785027085242,-1.66825811144843,-0.120929454261924,-0.361892756159245,1.94309819572687,3.2698442265029,2.85642880531089,1.98390250588491
